Source,Target,Weight
58037,42569,85
63702,13766,266
10389,53030,291
13173,3596,449
61010,14648,197
56757,50860,143
48830,75280,442
11120,13256,35
68838,20836,57
26033,55448,426
64543,926,365
18967,23914,401
70492,95874,450
85738,51419,422
77647,29041,6
15546,80378,281
17000,85909,233
55489,75648,379
52512,63365,130
22604,77635,196
30070,54828,479
70433,58014,480
72808,7324,308
29631,75534,433
75428,70273,284
48629,78352,414
26979,72112,90
79143,19988,134
11928,53335,180
91630,3594,345
80381,85213,452
59025,56122,201
61331,72120,224
34262,21037,2
23924,57393,23
42087,17501,252
11532,12978,271
73406,13188,126
96739,81594,342
31114,45461,238
56641,2005,228
4105,69583,499
62369,178,180
1555,54783,307
78608,86706,36
6652,31524,233
24912,2417,46
8656,22555,103
29739,3706,241
88010,74045,360
13627,84119,315
82302,86205,343
28338,65690,278
63848,81587,53
76287,73276,375
99984,15368,19
35874,99351,66
53105,24210,243
88562,17630,369
51652,39132,484
64786,30803,452
58335,11150,302
80042,4975,228
52741,51480,494
10278,69155,32
84272,78235,395
28605,25889,469
47593,58531,14
30788,27411,164
83993,38658,477
45486,8791,106
22064,13614,275
40364,2623,271
35857,19287,324
35728,25393,142
93119,37020,11
95437,32536,300
94180,93039,179
5195,94843,177
99776,6858,269
39098,48761,384
14331,39286,65
6980,29179,326
3103,97874,450
55298,35980,309
9197,78470,122
94306,64285,255
938,40018,321
39526,89925,197
7820,123,271
21364,56741,304
13997,29522,444
86253,68962,34
39126,42187,376
75190,83001,481
71664,94827,485
86651,20932,461
68927,30779,385
20154,89488,286
25271,39467,157
48200,45142,280
12832,91701,58
20940,40675,162
31709,99550,309
28724,27392,50
28422,39580,129
7799,71734,336
2165,92655,171
15424,84175,493
97,18697,393
11180,32555,167
31814,62804,176
95552,15660,466
35439,91512,393
46665,22636,373
1642,37936,497
3828,94271,167
10764,84483,485
94174,72636,134
32362,75674,75
32349,56871,11
49985,28568,209
33331,51456,77
54943,11460,236
37140,12064,256
20655,66413,397
25070,46359,91
58289,75454,327
76253,27737,383
69855,7961,141
70137,79739,86
29421,64609,323
86051,87031,401
38703,40678,47
81161,97338,471
78030,80785,49
73477,30386,209
90274,34379,371
13634,32287,132
95443,76994,421
30773,70643,351
55949,70814,203
35486,18558,291
4735,42308,132
11849,41745,62
73410,19405,288
49781,10792,40
7994,96481,204
79026,19950,191
85955,79029,132
70623,47571,82
47499,52459,52
62290,95545,410
24749,14291,481
88541,74988,395
71287,93884,122
28595,56937,170
10917,95072,287
49694,28485,466
13665,97438,447
89177,70396,345
72812,35873,403
90342,16222,256
31111,80049,419
23456,21875,425
80707,96740,54
68497,93465,19
65278,27635,443
53994,61683,455
60259,55342,161
18077,19845,2
80979,68706,320
17529,49825,226
8485,4953,265
96911,54479,136
84870,86182,372
32995,71138,418
84560,42595,206
12468,76552,440
68620,41170,4
58634,32405,190
10444,9128,269
41649,80799,429
12425,66898,185
24946,83287,351
35402,38713,232
6301,29861,296
32783,58119,200
34229,58938,2
3350,40206,43
16530,7743,166
52542,79125,443
51291,47946,237
13538,57535,158
97899,77844,117
32449,35175,133
57709,9509,283
47128,84120,317
73775,35706,467
80330,21041,218
23088,63133,142
80004,96178,475
20661,98727,141
52146,39131,168
10934,52501,447
80740,70470,19
44873,11321,55
1240,13926,114
75735,14236,484
33365,77636,376
66707,83115,125
7581,13711,227
76135,50705,194
86244,75881,77
36479,92861,342
60449,41337,418
50505,48477,110
6325,93207,57
76319,81862,40
37188,21008,313
13064,76719,406
17691,8134,194
91093,9505,335
1636,41489,221
14446,59967,401
11581,67455,250
51894,52634,160
55639,42510,321
99157,8906,200
91018,12657,385
34289,26107,263
73453,10901,387
92386,36877,348
57217,95172,470
72949,18111,450
50924,11833,145
51513,74153,137
37095,83154,364
60633,94714,297
97744,84304,387
95732,15547,409
1678,18590,114
72285,61707,134
89735,8484,259
66485,49246,198
47462,50340,372
28182,23816,456
39886,42286,90
59330,25062,126
41995,53463,97
2832,82476,313
44402,48197,461
70647,24675,493
88371,63282,254
73141,46280,173
6766,61757,185
5214,6231,477
3098,59053,207
23410,7851,14
93924,10419,228
10628,96861,271
77844,59737,274
92929,71895,483
35747,80654,482
48141,15839,262
39670,65742,322
35689,55402,345
72061,19623,47
303,54491,188
45066,52041,162
4010,57165,46
88715,79217,230
42467,84283,464
42357,35643,354
85758,46853,299
89383,20412,143
38303,53079,219
90863,62500,174
5570,39260,37
75020,77469,366
11657,50736,472
64135,43687,91
46555,56211,120
51669,26672,485
16526,64210,243
95064,87870,204
62172,19470,272
17720,28486,360
23160,45486,491
12564,84629,430
4363,24132,363
64358,79810,320
64037,86266,448
94451,9180,396
40172,54154,32
91817,3301,86
55644,59791,287
43584,18878,373
13822,75587,448
6561,84530,74
10338,77703,212
20936,82102,211
85802,37519,66
23172,54580,153
41843,31416,35
35496,90217,227
33763,70164,73
93593,36613,303
8691,96504,151
7643,59958,171
28111,44437,48
18552,19088,489
73099,23541,468
97765,21745,204
93708,7222,423
17065,89342,15
92601,22809,89
57126,99383,256
77719,77425,324
27263,10967,458
81416,26272,401
74407,42659,375
47886,62529,161
7991,46278,255
27078,73214,51
2786,48615,378
51805,66384,360
11130,36392,324
94076,64089,465
12825,82782,181
63999,88039,266
42420,93350,103
18240,40296,146
90366,9094,37
24067,34842,101
65015,34630,448
13677,87726,340
21762,15283,466
77783,1654,484
80153,1065,91
77084,68509,488
9189,52261,122
34601,60847,221
21005,74997,417
23316,82003,386
33505,39683,438
41104,76370,330
69322,68059,281
79588,64499,370
88443,96585,274
56113,51468,214
93534,84796,315
93017,91337,165
93551,97764,357
85862,95581,127
77429,69901,160
67090,63557,57
350,3654,210
93154,95590,456
79890,8450,179
45368,81401,286
32511,79804,218
81848,31890,213
17266,30735,397
73811,6970,405
65544,30404,466
56930,38443,7
34753,73234,445
53376,44664,16
87391,81348,225
52454,2404,151
44674,39413,168
98214,7011,398
70410,92222,141
16603,61895,204
85960,98647,295
16975,94628,246
22423,25191,308
41009,35811,240
86067,29491,178
92603,6364,374
67089,10495,37
85688,29979,220
47409,68001,418
17783,84900,404
86696,9762,352
72351,9654,279
18970,57889,307
97589,30185,132
45539,36228,459
68101,91494,1
93486,27999,329
48093,72459,83
20589,65986,267
43509,60735,297
66614,77048,288
22441,68666,437
71905,84413,15
39251,61503,325
83517,40388,354
99446,43508,227
79132,62250,484
93436,20989,135
20562,38548,172
45053,28998,195
48805,44812,191
47538,71031,424
13316,16131,174
2345,23877,51
47140,38443,275
96670,30244,374
74754,53905,118
71210,53745,489
10692,53093,143
71286,95995,51
81365,64275,136
89552,37295,445
98990,11754,360
38758,49285,385
93059,94639,288
62107,84360,119
18636,59597,76
50963,10990,289
9450,98508,211
56311,619,292
41119,62494,128
94211,6860,159
38494,25391,256
43756,86755,399
24102,40316,160
95810,28945,469
94024,43016,87
43163,36380,97
34355,64592,186
71526,19483,139
97188,53620,193
68973,76769,441
6644,89244,351
25594,18941,351
28382,75651,184
43117,97618,118
27362,31641,489
32064,57586,43
3761,35171,425
58589,81485,144
21330,72872,99
17080,35558,359
27077,67708,168
85709,17860,195
66846,80936,174
29606,51049,18
89324,33955,135
27984,90334,51
84183,99278,279
30456,16121,213
53697,76051,40
61552,42868,48
66609,84251,310
7469,75602,351
52740,99870,497
92138,74001,318
33299,72942,469
9306,38109,292
48413,87306,298
62460,44622,413
59362,95361,203
3759,63355,456
79987,4415,190
98946,80,371
6993,96057,339
74175,30516,320
78865,95845,474
97863,73287,287
30607,69471,310
48805,30888,104
87134,87186,247
58816,31981,62
1525,2452,72
7881,9594,157
12638,72747,215
93437,65217,1
5202,74793,210
26155,37660,270
79921,4072,353
99232,16038,186
72637,9011,306
87456,83779,382
87279,65603,122
70711,57220,13
5439,89380,252
74975,88432,32
95845,43986,3
79022,27073,310
65603,62495,362
32168,55423,482
6680,26295,273
47012,58212,4
6499,74955,59
65091,33400,153
1597,97282,403
7144,3439,157
31096,35504,421
86988,18040,499
86873,52885,264
68133,91296,394
72070,68616,217
20791,10500,116
3139,20589,497
81375,28460,399
37897,51412,227
90519,27345,179
22971,47529,185
52841,34848,100
75528,27319,483
5345,99707,432
18414,71084,20
55703,90588,399
75997,94279,314
82966,14216,34
11952,88965,362
47062,68437,209
49414,31527,351
67110,54272,146
7646,24726,351
2339,81358,116
48179,11994,399
45752,34932,204
99158,98042,500
78368,65243,238
48532,88377,223
80846,74511,411
5724,3720,252
46283,80252,4
84070,42701,310
97966,58885,236
19763,2909,333
38768,90329,403
17795,28991,218
59653,19359,424
82813,80607,289
32966,19527,456
92396,72949,137
2764,54409,58
27289,12452,26
29504,7710,352
12859,61567,353
19285,4929,113
91423,4473,90
27681,46909,106
84721,43703,239
65415,55044,339
99777,64295,76
56249,61092,77
35456,80143,90
56845,73182,182
72745,23128,427
88823,31797,390
42847,93419,84
81718,42006,168
82418,49056,405
72348,36911,83
35472,14551,383
68797,99196,418
49357,99103,53
51479,28464,423
91127,34203,358
30417,91992,319
30458,23115,6
86871,42702,465
40514,53234,434
70776,44888,127
48680,49523,393
78306,24473,156
75640,8450,280
89749,4093,331
42450,45639,133
31211,34391,400
78855,25742,229
59122,78763,40
84991,62684,86
65962,56708,4
51190,51630,145
51679,24052,95
45182,4436,335
77294,21773,205
25547,90823,29
97920,88424,448
1891,42434,349
32501,94257,262
67362,91423,141
88909,46083,96
27465,82899,174
54467,77148,366
99603,10161,474
62011,7802,464
45004,88881,303
15736,53065,86
98471,95814,341
87361,747,492
16619,90058,102
99331,69850,381
2687,41548,124
27294,5769,310
58048,28534,324
66461,75262,215
76905,73192,141
31454,59594,196
8645,48350,383
19513,72999,270
95912,31150,314
74052,79733,97
1836,49984,292
12766,83278,216
96359,28473,156
12970,27378,320
28481,57656,219
33022,92396,384
55522,221,121
1003,63320,227
69032,70017,428
66199,67833,302
30064,93226,210
28513,65686,458
9538,17762,311
520,57434,436
83543,64981,179
68107,53973,52
79868,46298,435
84765,44593,172
81730,86506,301
83974,85761,171
90089,75363,144
69338,2903,70
6503,36546,216
54788,76353,137
94209,40644,100
62816,63644,11
11871,6739,311
81134,6635,323
61702,81811,419
2163,38107,449
94019,38231,275
20289,26016,420
34807,98953,295
82781,77537,316
80203,36339,433
39680,28905,272
61,54711,450
72310,29153,137
27308,13179,59
44267,38324,122
50327,15294,51
17549,4223,459
21557,57721,47
84279,54517,234
40684,31876,26
36137,29023,126
8813,88629,37
94655,70628,478
28693,78281,489
50256,74610,3
60371,69111,87
21888,68152,493
95853,4897,208
15666,49477,238
5210,38960,422
72650,93447,334
48894,31779,128
30534,82925,482
64552,86687,147
23865,69091,43
53009,2056,125
99514,68602,114
84147,27544,240
28491,93209,148
23482,62199,497
71089,11936,378
52768,36327,278
14164,20143,431
25893,80613,25
88589,35812,333
82049,26235,461
67093,79522,494
57161,27490,151
93429,56178,447
96561,15558,103
80307,35459,253
85199,28885,42
5657,36000,284
58646,38729,400
91403,72149,416
88615,34577,383
82168,72166,163
56475,40917,214
71531,37549,448
98161,81033,289
81195,84836,36
16975,50357,174
99651,750,229
93867,68231,495
94755,1592,485
27687,66384,64
98850,64294,143
66275,69954,313
99254,4963,500
77300,24146,481
59781,51793,430
79266,24181,370
31648,65119,307
76842,78706,318
52657,82705,45
64219,37747,466
33196,27880,70
31798,42999,497
54889,7920,400
72439,72640,369
72634,72748,349
17185,86845,384
7971,8027,346
57767,78755,327
867,16952,270
11086,63068,221
68924,77508,81
46541,10335,65
89121,50728,144
86837,66832,138
37716,16187,376
96656,6600,229
72786,84274,130
69379,5852,81
52124,42161,123
86370,52954,106
19651,99288,425
51832,22224,93
86003,77714,451
78775,59853,369
56594,25265,409
30275,65457,281
47512,84261,462
95949,86829,497
78709,60635,272
8068,70720,193
32930,60427,123
22714,63246,289
2079,72679,120
36903,3292,295
63058,78073,426
28447,4132,360
72105,9737,186
97601,37513,435
16241,47002,485
77199,57879,428
38741,23395,260
49714,21211,468
81694,41133,142
44836,71005,480
41141,80693,28
54559,14036,28
21159,98303,366
59142,83818,113
52595,21834,479
13201,27057,306
49057,64206,288
53601,40458,13
52211,63722,445
46902,93195,162
83194,62178,84
16618,95318,364
4252,22240,15
18907,69986,405
97459,1201,20
47606,89484,215
25084,54544,233
60812,63421,324
64914,23095,155
38399,1409,345
7089,82399,443
66481,16981,232
7581,2072,357
16988,18874,408
51820,80134,69
89101,18296,437
61259,88443,114
60708,36192,235
31321,29341,394
25789,94769,324
22716,66475,439
68678,24024,359
97122,41288,32
13651,99788,270
61072,28980,65
19985,12538,497
3962,12457,443
17942,74528,431
64925,36159,324
89827,62945,106
15198,75273,430
23135,71343,439
73954,38739,217
50136,67017,453
75198,49164,48
69113,9488,345
1695,77361,291
93689,34174,494
1793,31129,104
63772,69556,165
99279,18516,239
99366,78681,464
46031,12875,51
26863,58542,284
32117,88906,452
93738,46509,130
87729,37439,7
76097,31283,189
31259,38874,322
83074,79367,438
412,8866,368
22732,3914,382
12099,8988,332
721,55005,447
70195,91934,331
98446,89542,338
12316,66934,145
87819,77252,353
40915,3017,182
85165,9046,377
31900,4001,471
96036,9100,156
95344,24659,408
41261,30662,280
34230,66144,46
14076,89137,325
30117,93650,15
53943,23367,240
44715,47713,496
60370,55440,181
93777,96211,364
74897,9906,466
63172,83515,66
39499,70689,480
63653,46023,384
75326,66835,467
6407,92012,441
1381,24139,202
30628,8560,443
26777,94825,10
59759,22420,252
42532,411,454
27946,41743,314
48410,66290,130
78014,99002,129
59072,2966,235
25685,86643,494
86669,46924,70
80693,35330,430
75473,37013,141
30793,88680,320
88786,87198,335
89868,98001,408
3936,48280,380
66709,5474,350
62782,50717,142
23780,91814,260
81843,88986,172
51516,61420,103
43764,77524,35
94529,25469,251
38077,90988,142
68087,9882,43
57160,78947,494
83197,11690,57
33545,59782,303
36607,24783,226
16889,10161,204
14143,26968,474
28201,29183,67
51311,77844,370
91185,15877,322
14098,81925,24
87783,59046,47
96430,54366,236
13412,91093,431
64313,99298,437
2574,34672,484
13203,20450,260
37994,17675,428
7272,91123,141
24734,6009,241
62377,49217,73
65890,47556,22
87702,6825,364
48147,94767,132
60218,21554,468
56620,45984,60
45527,56960,218
62649,69713,67
42545,73528,318
95402,87457,474
85997,47393,128
4343,82432,441
38272,82249,405
97275,33299,485
55685,25373,139
81532,90291,107
18536,66048,317
86396,34515,320
92264,31979,332
70994,10325,485
22624,82312,379
15589,95282,401
86704,87207,374
86310,61428,353
85205,37805,10
88069,53920,118
63234,39185,5
70361,41656,273
65913,89961,298
37346,1934,312
61794,64198,301
495,22587,384
74303,55920,85
81656,16693,454
30473,39878,155
35322,80959,60
1066,20160,147
56820,69787,129
56858,66858,88
36361,38914,268
54094,20721,27
57941,96508,128
56444,73769,86
30138,7670,407
50166,41309,480
17991,3278,47
53258,9999,280
28130,45109,437
56302,80820,117
64612,13605,311
41486,45665,387
29661,13081,356
18594,29095,103
40752,75101,497
79956,30008,267
4766,42258,368
73132,52087,313
94521,53950,203
58402,95841,429
52221,67160,206
17587,2273,211
95441,22115,52
21581,16918,150
30688,21512,428
49111,16721,25
48592,71196,54
45198,86980,201
12399,21555,226
6769,21736,483
62162,76794,259
52667,78785,338
13152,46840,344
56864,14899,469
48305,87537,98
73498,52144,123
13412,59707,387
22119,82066,305
33320,59935,469
11383,16220,280
87701,50808,9
68219,72361,26
43116,33011,240
88254,98710,3
9893,19800,33
19649,89486,165
83792,35218,248
26476,56884,374
63371,78027,224
95196,91256,407
61181,51900,461
43880,68527,293
64308,41310,280
17645,59657,8
19475,99252,417
37527,71584,424
48300,98443,420
31100,75552,499
50695,3173,383
94420,84511,137
976,21270,365
22268,28325,15
84930,76456,237
45605,42528,389
28954,19424,146
70643,97722,214
83739,51626,115
62386,50196,85
43280,93596,49
75807,71427,94
33818,54259,221
85816,91713,444
53361,7847,31
7900,88730,292
26993,6922,120
3460,19046,247
72005,82396,352
82090,80601,450
34751,13757,500
53955,8918,323
86025,82668,41
91092,67372,305
14124,92197,101
18909,18295,84
86492,29844,438
18708,65563,320
28484,8590,84
87466,76543,160
32016,75761,435
11707,49913,268
56505,92700,269
55492,13490,445
92440,71670,434
82966,59381,196
90656,94066,88
3620,40324,304
98418,2789,120
38546,99138,221
11118,88341,265
29232,83183,500
91418,66979,350
50408,16109,15
92792,13750,93
71801,48025,419
95380,82030,135
26588,22498,319
35374,79957,6
1515,85484,264
87867,55058,264
66472,9188,269
38651,44073,151
34469,15738,19
73491,5409,455
40415,71632,139
8866,85797,170
91408,84212,303
37743,72840,32
9299,69908,417
84127,58109,288
36755,21967,381
61512,44261,78
87744,57273,36
86144,47278,355
14989,36827,299
31235,58813,463
78347,33521,217
37960,40996,22
52004,26536,71
38277,37172,317
27659,49288,206
76807,77469,346
32865,48894,426
3294,99710,473
76560,2667,127
73632,7380,200
28742,6176,381
43576,51866,9
19209,46624,128
54240,45216,44
67264,29478,14
62211,52390,337
46599,17514,291
57662,50147,292
11038,59869,117
72294,89013,481
4296,21726,258
55676,81000,34
77291,14148,122
31403,71588,435
66231,52047,75
68034,80876,128
15167,96172,35
40559,55252,417
38103,59546,427
50907,19302,130
47065,48373,384
38765,10969,252
96359,12280,427
78549,23369,273
47185,88776,402
17391,89496,428
5448,42214,317
31713,69743,466
99793,53405,249
49305,10712,271
35554,51482,239
39820,89944,330
82987,93651,70
93657,53655,364
85261,32077,65
72609,49304,351
77710,99791,5
27447,89284,95
40948,75047,424
87941,74903,383
77850,64570,149
52221,64820,57
41084,2676,180
81494,43962,363
21114,72066,201
84843,47222,407
8747,44905,407
9159,83048,55
35577,73364,315
67490,6761,381
38732,81946,414
81411,21360,146
88692,48571,355
76371,22549,299
1079,69668,233
2597,78159,315
67863,21345,122
87883,19134,491
79062,18362,18
5817,14453,222
91467,29865,127
6565,55676,83
23594,61110,322
64186,60079,407
85140,54733,319
95669,96944,122
73429,17990,263
70992,91560,438
67937,77186,356
86516,31769,431
12122,92345,15
1868,81393,256
1253,19309,375
77653,61003,449
24679,44845,427
50794,7080,309
81738,76233,112
